"郵便番号（7桁）","","導管事業者名","都道府県名","市区町村名","町域名","市区町村名","町域名","導管事業者ID","契約プランID","契約プラン名","託送供給契約約款区分","料金地区区分コード","備考"
"2660034","266-0034","東京ガス","千葉県","千葉市緑区","おゆみ野有吉","チバシミドリク","オユミノアリヨシ","1","2","プレミアム5+プラン","","",""
"2660032","266-0032","東京ガス","千葉県","千葉市緑区","おゆみ野中央","チバシミドリク","オユミノチュウオウ","1","2","プレミアム5+プラン","","",""
"2660033","266-0033","東京ガス","千葉県","千葉市緑区","おゆみ野南","チバシミドリク","オユミノミナミ","1","2","プレミアム5+プラン","","",""
"2660011","266-0011","東京ガス","千葉県","千葉市緑区","鎌取町","チバシミドリク","カマトリチョウ","1","2","プレミアム5+プラン","","",""
"2670051","267-0051","東京ガス","千葉県","千葉市緑区","上大和田町","チバシミドリク","カミオオワダチョウ","1","2","プレミアム5+プラン","","",""
"2660021","266-0021","東京ガス","千葉県","千葉市緑区","刈田子町","チバシミドリク","カリタゴチョウ","1","2","プレミアム5+プラン","","",""
"2660015","266-0015","東京ガス","千葉県","千葉市緑区","小金沢町","チバシミドリク","コカネザワチョウ","1","2","プレミアム5+プラン","","",""
"2660016","266-0016","東京ガス","千葉県","千葉市緑区","椎名崎町","チバシミドリク","シイナザキチョウ","1","2","プレミアム5+プラン","","",""
"2670052","267-0052","東京ガス","千葉県","千葉市緑区","下大和田町","チバシミドリク","シモオオワダチョウ","1","2","プレミアム5+プラン","","",""
"2660006","266-0006","東京ガス","千葉県","千葉市緑区","大膳野町","チバシミドリク","ダイゼンノチョウ","1","2","プレミアム5+プラン","","",""
"2660003","266-0003","東京ガス","千葉県","千葉市緑区","高田町","チバシミドリク","タカダチョウ","1","2","プレミアム5+プラン","","",""
"2670053","267-0053","東京ガス","千葉県","千葉市緑区","高津戸町","チバシミドリク","タカツドチョウ","1","2","プレミアム5+プラン","","",""
"2670061","267-0061","東京ガス","千葉県","千葉市緑区","土気町","チバシミドリク","トケチョウ","1","2","プレミアム5+プラン","","",""
"2660022","266-0022","東京ガス","千葉県","千葉市緑区","富岡町","チバシミドリク","トミオカチョウ","1","2","プレミアム5+プラン","","",""
"2660024","266-0024","東京ガス","千葉県","千葉市緑区","中西町","チバシミドリク","ナカニシチョウ","1","2","プレミアム5+プラン","","",""
"2660001","266-0001","東京ガス","千葉県","千葉市緑区","東山科町","チバシミドリク","ヒガシヤマシナチョウ","1","2","プレミアム5+プラン","","",""
"2660004","266-0004","東京ガス","千葉県","千葉市緑区","平川町","チバシミドリク","ヒラカワチョウ","1","2","プレミアム5+プラン","","",""
"2660002","266-0002","東京ガス","千葉県","千葉市緑区","平山町","チバシミドリク","ヒラヤマチョウ","1","2","プレミアム5+プラン","","",""
"2660026","266-0026","東京ガス","千葉県","千葉市緑区","古市場町","チバシミドリク","フルイチバチョウ","1","2","プレミアム5+プラン","","",""
"2660007","266-0007","東京ガス","千葉県","千葉市緑区","辺田町","チバシミドリク","ヘタチョウ","1","2","プレミアム5+プラン","","",""
"2660005","266-0005","東京ガス","千葉県","千葉市緑区","誉田町","チバシミドリク","ホンダチョウ","1","2","プレミアム5+プラン","","",""
"2660023","266-0023","東京ガス","千葉県","千葉市緑区","茂呂町","チバシミドリク","モロチョウ","1","2","プレミアム5+プラン","","",""
"2670062","267-0062","東京ガス","千葉県","千葉市緑区","小食土町","チバシミドリク","ヤサシドチョウ","1","2","プレミアム5+プラン","","",""
"2610000","261-0000","東京ガス","千葉県","千葉市美浜区","","チバシミハマク","","1","2","プレミアム5+プラン","","",""
"2610012","261-0012","東京ガス","千葉県","千葉市美浜区","磯辺","チバシミハマク","イソベ","1","2","プレミアム5+プラン","","",""
"2610005","261-0005","東京ガス","千葉県","千葉市美浜区","稲毛海岸","チバシミハマク","イナゲカイガン","1","2","プレミアム5+プラン","","",""
"2610013","261-0013","東京ガス","千葉県","千葉市美浜区","打瀬","チバシミハマク","ウタセ","1","2","プレミアム5+プラン","","",""
"2610001","261-0001","東京ガス","千葉県","千葉市美浜区","幸町","チバシミハマク","サイワイチョウ","1","2","プレミアム5+プラン","","",""
"2610002","261-0002","東京ガス","千葉県","千葉市美浜区","新港","チバシミハマク","シンミナト","1","2","プレミアム5+プラン","","",""
"2610004","261-0004","東京ガス","千葉県","千葉市美浜区","高洲","チバシミハマク","タカス","1","2","プレミアム5+プラン","","",""
"2610003","261-0003","東京ガス","千葉県","千葉市美浜区","高浜","チバシミハマク","タカハマ","1","2","プレミアム5+プラン","","",""
"2610024","261-0024","東京ガス","千葉県","千葉市美浜区","豊砂","チバシミハマク","トヨスナ","1","2","プレミアム5+プラン","","",""
"2610023","261-0023","東京ガス","千葉県","千葉市美浜区","中瀬","チバシミハマク","ナカセ","1","2","プレミアム5+プラン","","",""
"2617190","261-7190","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン","チバシミハマク","ナカセワールドビジネスガーデン","1","2","プレミアム5+プラン","","",""
"2617101","261-7101","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １階","チバシミハマク","ナカセワールドビジネスガーデン1カイ","1","2","プレミアム5+プラン","","",""
"2617102","261-7102","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ２階","チバシミハマク","ナカセワールドビジネスガーデン2カイ","1","2","プレミアム5+プラン","","",""
"2617103","261-7103","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ３階","チバシミハマク","ナカセワールドビジネスガーデン3カイ","1","2","プレミアム5+プラン","","",""
"2617104","261-7104","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ４階","チバシミハマク","ナカセワールドビジネスガーデン4カイ","1","2","プレミアム5+プラン","","",""
"2617105","261-7105","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ５階","チバシミハマク","ナカセワールドビジネスガーデン5カイ","1","2","プレミアム5+プラン","","",""
"2617106","261-7106","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ６階","チバシミハマク","ナカセワールドビジネスガーデン6カイ","1","2","プレミアム5+プラン","","",""
"2617107","261-7107","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ７階","チバシミハマク","ナカセワールドビジネスガーデン7カイ","1","2","プレミアム5+プラン","","",""
"2617108","261-7108","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ８階","チバシミハマク","ナカセワールドビジネスガーデン8カイ","1","2","プレミアム5+プラン","","",""
"2617109","261-7109","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ９階","チバシミハマク","ナカセワールドビジネスガーデン9カイ","1","2","プレミアム5+プラン","","",""
"2617110","261-7110","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １０階","チバシミハマク","ナカセワールドビジネスガーデン10カイ","1","2","プレミアム5+プラン","","",""
"2617111","261-7111","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １１階","チバシミハマク","ナカセワールドビジネスガーデン11カイ","1","2","プレミアム5+プラン","","",""
"2617112","261-7112","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １２階","チバシミハマク","ナカセワールドビジネスガーデン12カイ","1","2","プレミアム5+プラン","","",""
"2617113","261-7113","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １３階","チバシミハマク","ナカセワールドビジネスガーデン13カイ","1","2","プレミアム5+プラン","","",""
"2617114","261-7114","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １４階","チバシミハマク","ナカセワールドビジネスガーデン14カイ","1","2","プレミアム5+プラン","","",""
"2617115","261-7115","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １５階","チバシミハマク","ナカセワールドビジネスガーデン15カイ","1","2","プレミアム5+プラン","","",""
"2617116","261-7116","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １６階","チバシミハマク","ナカセワールドビジネスガーデン16カイ","1","2","プレミアム5+プラン","","",""
"2617117","261-7117","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １７階","チバシミハマク","ナカセワールドビジネスガーデン17カイ","1","2","プレミアム5+プラン","","",""
"2617118","261-7118","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １８階","チバシミハマク","ナカセワールドビジネスガーデン18カイ","1","2","プレミアム5+プラン","","",""
"2617119","261-7119","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン １９階","チバシミハマク","ナカセワールドビジネスガーデン19カイ","1","2","プレミアム5+プラン","","",""
"2617120","261-7120","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ２０階","チバシミハマク","ナカセワールドビジネスガーデン20カイ","1","2","プレミアム5+プラン","","",""
"2617121","261-7121","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ２１階","チバシミハマク","ナカセワールドビジネスガーデン21カイ","1","2","プレミアム5+プラン","","",""
"2617122","261-7122","東京ガス","千葉県","千葉市美浜区","中瀬ワールドビジネスガーデン ２２階","チバシミハマク","ナカセワールドビジネスガーデン22カイ","1","2","プレミアム5+プラン","","",""
