"確認済","","都道府県","市区","町村等","電力会社電話番号","水道局問い合わせ先","水道局電話番号","受付時間","定休日","ＨＰ","","","",""
"済","4083","京都府","京都市伏見区","中島流作町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4084","京都府","京都市伏見区","中之町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4085","京都府","京都市伏見区","鍋島町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4086","京都府","京都市伏見区","納屋町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4087","京都府","京都市伏見区","奈良屋町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4088","京都府","京都市伏見区","成町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4089","京都府","京都市伏見区","南部町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4090","京都府","京都市伏見区","西尼崎町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4091","京都府","京都市伏見区","西大手町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4092","京都府","京都市伏見区","西鍵屋町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4093","京都府","京都市伏見区","西堺町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4094","京都府","京都市伏見区","西朱雀町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4095","京都府","京都市伏見区","西大黒町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4096","京都府","京都市伏見区","西大文字町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4097","京都府","京都市伏見区","西浜町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4098","京都府","京都市伏見区","西奉行町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4099","京都府","京都市伏見区","西桝屋町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4100","京都府","京都市伏見区","西町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4101","京都府","京都市伏見区","西柳町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4102","京都府","京都市伏見区","納所和泉屋","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4103","京都府","京都市伏見区","納所大野","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4104","京都府","京都市伏見区","納所岸ノ下","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4105","京都府","京都市伏見区","納所北城堀","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4106","京都府","京都市伏見区","納所下野","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4107","京都府","京都市伏見区","納所中河原","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4108","京都府","京都市伏見区","納所星柳","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4109","京都府","京都市伏見区","納所南城堀","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4110","京都府","京都市伏見区","納所妙徳寺","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4111","京都府","京都市伏見区","納所薬師堂","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4112","京都府","京都市伏見区","納所町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4113","京都府","京都市伏見区","東大手町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4114","京都府","京都市伏見区","東組町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4115","京都府","京都市伏見区","東堺町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4116","京都府","京都市伏見区","東朱雀町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4117","京都府","京都市伏見区","東大黒町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4118","京都府","京都市伏見区","東大文字町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4119","京都府","京都市伏見区","東浜南町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4120","京都府","京都市伏見区","東菱屋町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4121","京都府","京都市伏見区","東奉行町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4122","京都府","京都市伏見区","東町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4123","京都府","京都市伏見区","東柳町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4124","京都府","京都市伏見区","肥後町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4125","京都府","京都市伏見区","菱屋町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4126","京都府","京都市伏見区","平戸町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4127","京都府","京都市伏見区","平野町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4128","京都府","京都市伏見区","深草相深町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4129","京都府","京都市伏見区","深草鐙ケ谷町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4130","京都府","京都市伏見区","深草池ノ内町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4131","京都府","京都市伏見区","深草飯食町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4132","京都府","京都市伏見区","深草飯食山町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4133","京都府","京都市伏見区","深草石橋町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4134","京都府","京都市伏見区","深草一ノ坪町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
"済","4135","京都府","京都市伏見区","深草稲荷榎木橋町","0800-777-8033","京都市上下水道局","075-672-7770","午前8時30分～午後9時","年中無休","https://www.city.kyoto.lg.jp/suido/page/0000043061.html","","","",""
